movie,people,order,leading
10869,16976,6,0
10870,16980,1,1
10870,14279,2,1
10870,16978,3,0
10870,47507,4,0
10870,38328,5,0
10870,37396,6,0
10870,25567,7,0
10870,98537,8,0
10870,188178,9,0
10871,1066,1,1
10871,4498,2,1
10871,3069,3,1
10871,15047,4,0
10871,6360,5,0
10871,11105,6,0
10871,16984,7,0
10871,16982,8,0
10872,535,1,1
10872,552,2,0
10872,1313,3,0
10872,5693,4,0
10872,6003,5,0
10873,556,1,1
10873,1338,2,1
10873,16987,3,1
10873,8428,4,1
10873,31924,5,0
10873,89571,6,0
10873,14795,7,0
10873,89572,8,0
10873,2941,9,0
10873,14242,10,0
10873,89573,11,0
10873,18560,12,0
10873,38388,13,0
10873,1527,14,0
10873,162043,15,0
10874,592,1,1
10874,16998,2,1
10874,16997,3,1
10874,16996,4,0
10874,16995,5,0
10874,16994,6,0
10874,16992,7,0
10874,16993,8,0
10875,290,1,1
10875,14098,2,1
10875,17004,3,0
10875,17003,4,0
10875,5119,5,0
10875,16271,6,0
10875,17002,7,0
10875,17001,8,0
10875,17000,9,0
10875,106412,10,0
10875,200086,11,0
10875,179965,12,0
10875,10001,13,0
10875,33678,14,0
10875,22935,15,0
10876,17011,1,1
10876,16856,2,1
10876,17012,3,0
10876,17010,4,0
10876,17009,5,0
10876,17008,6,0
10876,8045,7,0
10877,1994,1,1
10877,1945,2,1
10877,1989,3,1
10877,11160,4,0
10877,65104,5,0
10879,1336,1,1
10879,2403,2,1
10879,10106,3,0
10879,17017,4,0
10879,17016,5,0
10879,5278,6,0
10880,1098,1,1
10880,16473,2,1
10880,5378,3,0
10881,2225,1,1
10881,17031,2,1
10881,17030,3,0
10881,17029,4,0
10881,17028,5,0
10881,17027,6,0
10882,862,1,1
10882,404,2,1
10882,14047,3,0
10882,178778,4,0
10882,24534,5,0
10882,16526,6,0
10882,15810,7,0
10882,17038,8,0
10883,17042,1,1
10883,17043,2,1
10883,17044,3,1
10883,17045,4,1
10883,3617,5,1
10884,3458,1,1
10884,4795,2,1
10884,16376,3,0
10884,12764,4,0
10884,17050,5,0
10884,17049,6,0
10884,6187,7,0
10884,17048,8,0
10884,6666,9,0
10884,31451,10,0
10884,5252,11,0
10884,17047,12,0
10884,11587,13,0
10884,44471,14,0
10884,44473,15,0
10884,44474,16,0
10884,21785,17,0
10884,112331,18,0
10884,20008,19,0
10884,232798,20,0
10884,44472,21,0
10884,84929,22,0
10884,44159,23,0
10884,39184,24,0
10884,137220,25,0
10884,34776,26,0
10884,230008,27,0
10884,197250,28,0
10884,21442,29,0
10884,127525,30,0
10884,142394,31,0
10884,208773,32,0
10884,3885,33,0
10884,105076,34,0
10885,2034,1,1
10885,1675,2,1
10885,5346,3,1
10885,11686,4,0
10885,173957,5,0
10885,173960,6,0
10885,173961,7,0
10885,39547,8,0
10885,54709,9,0
10885,54645,10,0
10885,50206,11,0
10885,39614,12,0
10886,357,1,1
10886,7165,2,1
10886,533,3,1
10886,17054,4,0
10886,17053,5,0
10886,5245,6,0
10886,633,7,0
10886,6386,8,0
10886,17052,9,0
10887,17060,1,1
10887,17059,2,1
10887,10212,3,0
10887,16541,4,0
10887,17058,5,0
10887,17057,6,0
10887,14832,7,0
10887,17056,8,0
10887,353,9,0
10887,14721,10,0
10888,473,1,1
10888,434,2,1
10888,1381,3,1
10888,7575,4,1
10888,15456,5,1
10888,2102,6,0
10888,17073,7,0
10889,473,1,1
10889,434,2,1
10889,15458,3,0
10889,12268,4,0
10889,17075,5,0
10889,17074,6,0
10890,17084,1,1
10890,17083,2,0
10890,16998,3,0
10890,17082,4,0
10891,11644,1,1
10891,1800,2,1
10891,1761,3,1
10891,7249,4,0
10891,5045,5,0
10891,3111,6,0
10891,33907,7,0
10891,41153,8,0
10891,2986,9,0
10891,41385,10,0
10891,8372,11,0
10892,395,1,1
10892,897,2,1
10892,3671,3,1
10892,539,4,0
10892,10696,5,0
10892,724,6,0
10892,359,7,0
10892,17090,8,0
10892,1024,9,0
10893,12927,1,1
10893,17102,2,1
10893,17101,3,0
10893,17100,4,0
10893,17099,5,0
10893,17098,6,0
10893,17096,7,0
10893,17095,8,0
10893,17097,9,0
10893,239824,10,0
10893,282868,11,0
10893,190383,12,0
10894,7744,1,1
10894,106003,2,1
10894,82324,3,0
10894,96938,4,0
10894,13739,5,0
10894,15694,6,0
10894,28505,7,0
10894,61224,8,0
10894,32464,9,0
10895,6436,1,1
10895,2914,2,1
10895,17105,3,1
10895,17104,4,0
10895,17103,5,0
10895,2950,6,0
10895,16149,7,0
10895,10234,8,0
10895,16105,9,0
10896,1508,1,1
10896,17115,2,1
10896,17113,3,0
10896,17578,4,0
10896,17110,5,0
10896,17112,6,0
10896,231888,7,0
10896,17082,8,0
10896,17111,9,0
10896,168972,10,0
10896,231893,11,0
10897,6591,1,1
10897,17118,2,1
10897,17117,3,1
10897,17116,4,1
10897,16105,5,1
10898,2919,1,1
10898,12902,2,1
10898,4588,3,1
10898,135,4,1
10898,1062,5,1
10898,8593,6,1
10898,1182,7,1
10898,4356,8,1
10898,3952,9,1
10898,10474,10,0
10898,10649,11,0
10898,2646,12,0
10898,5131,13,0
10898,14260,14,0
10898,5245,15,0
10899,1025,1,1
10899,178,2,1
10899,2083,3,1
10899,14047,4,0
10899,7085,5,0
10899,6933,6,0
10900,1843,1,1
10900,2034,2,1
10900,1810,3,1
10900,1970,4,1
10901,6632,1,1
10901,17130,2,1
10901,1501,3,1
10901,7755,4,1
10901,7291,5,1
10901,17129,6,0
10901,3143,7,0
10901,5942,8,0
10901,17128,9,0
10901,7583,10,0
10901,7275,11,0
10902,1672,1,1
10902,57869,2,0
10902,17131,3,0
10902,41408,4,0
10902,114227,5,0
10903,1215,1,1
10903,17138,2,1
10903,17137,3,1
10903,17136,4,0
10903,17135,5,0
10903,15764,6,0
10903,17134,7,0
10903,17133,8,0
10903,17132,9,0
10903,13931,10,0
10903,15272,11,0
10903,14501,12,0
10903,14978,13,0
10903,192333,14,0
10903,203603,15,0
10903,35613,16,0
10903,117710,17,0
10904,5299,1,1
10904,17142,2,1
10904,17141,3,0
10904,17139,4,0
10904,2952,5,0
10905,17144,1,1
10905,17145,2,1
10905,1508,3,0
10907,500,1,1
10907,17160,2,1
10907,17159,3,0
10907,17158,4,0
10907,17157,5,0
10907,16378,6,0
10907,171120,7,0
10907,20290,8,0
10907,219642,9,0
10907,219832,10,0
10907,2225,11,0
10907,19327,12,0
10907,28516,13,0
10907,28908,14,0
10907,88351,15,0
10907,16192,16,0
10907,197167,17,0
10908,17168,1,1
10908,17167,2,1
10908,17166,3,1
10908,14353,4,1
10908,17165,5,1
10908,17164,6,1
10908,5943,7,0
10908,17163,8,0
10908,17162,9,0
10909,1068,1,1
10909,500,2,1
10909,2839,3,0
10909,6022,4,0
10909,14076,5,0
10909,17174,6,0
10909,2380,7,0
10910,17175,1,1
10910,17176,2,0
10911,17182,1,1
10911,17181,2,1
10911,17180,3,0
10911,17179,4,0
10911,17178,5,0
10911,17177,6,0
10911,9910,7,0
10912,17186,1,1
10912,3193,2,1
10912,7545,3,1
10912,2698,4,1
10912,14543,5,1
10912,17185,6,1
10912,9380,7,0
10912,63801,8,0
10912,12832,9,0
10912,17184,10,0
10912,5875,11,0
10912,5961,12,0
10912,14148,13,0
10912,17183,14,0
10912,4452,15,0
10912,6536,16,0
10913,17191,1,1
10913,14326,2,1
10913,17190,3,0
10913,14569,4,0
10913,17189,5,0
10913,17188,6,0
10913,38053,7,0
10913,38328,8,0
10914,17200,1,1
10914,17199,2,1
10914,17198,3,1
10914,17197,4,0
10914,17196,5,0
10915,1422,1,1
10915,205,2,1
10915,17201,3,0
10915,3375,4,0
10915,4704,5,0
10915,14293,6,0
10915,13721,7,0
10915,13810,8,0
10916,35,1,1
10916,15936,2,1
10916,17202,3,1
10916,14093,4,0
10916,116366,5,0
10916,116367,6,0
10916,45276,7,0
10916,34139,8,0
10916,116368,9,0
10916,98129,10,0
10916,19366,11,0
10916,18402,12,0
10916,116369,13,0
10916,43897,14,0
10916,107,15,0
10916,10656,16,0
10916,34322,17,0
10916,116370,18,0
10916,116371,19,0
10916,94927,20,0
10916,98128,21,0
10916,19536,22,0
10916,195698,23,0
10916,33312,24,0
10916,188020,25,0
10916,282987,26,0
10916,15080,27,0
10916,292347,28,0
10916,34152,29,0
10916,187133,30,0
10916,31933,31,0
10916,199068,32,0
10916,188015,33,0
10916,195705,34,0
10916,187148,35,0
10916,196443,36,0
10916,1338,37,0
10916,349582,38,0
10917,12101,1,1
10917,2067,2,1
10917,17209,3,0
10917,17208,4,0
10917,16460,5,0
10917,16680,6,0
10917,17207,7,0
10917,17206,8,0
10917,17205,9,0
10917,2611,10,0
10917,12314,11,0
10917,16762,12,0
10918,2392,1,1
10918,17219,2,0
10918,15914,3,0
10918,17218,4,0
10918,17217,5,0
10918,15921,6,0
10918,17216,7,0
10918,17215,8,0
10918,15915,9,0
10919,855,1,1
10919,724,2,1
10919,16519,3,0
10919,8677,4,0
10919,17227,5,0
10919,6859,6,0
10919,17226,7,0
10919,17225,8,0
10919,11213,9,0
10919,17224,10,0
10919,16846,11,0
10919,17223,12,0
10920,1466,1,1
10920,11189,2,1
10920,11114,3,0
10920,11190,4,0
10920,11191,5,0
10920,11192,6,0
10920,11193,7,0
10921,1678,1,1
10921,3211,2,1
10921,2969,3,0
10921,7210,4,0
10921,1970,5,0
10921,40832,6,0
10922,3552,1,1
10922,66385,2,1
10922,17231,3,0
10922,2399,4,0
10922,17232,5,0
10922,190692,6,0
10922,66379,7,0
10922,66380,8,0
10922,66381,9,0
10922,66382,10,0
10922,126629,11,0
10922,66384,12,0
10922,66386,13,0
10922,57443,14,0
10922,66378,15,0
10922,66377,16,0
10922,66387,17,0
10923,1909,1,1
10923,3781,2,1
10923,372529,3,1
10923,40875,4,0
10923,19216,5,0
10924,3054,1,1
10924,5968,2,1
10924,975,3,0
10924,5964,4,0
10924,4847,5,0
10924,17235,6,0
10924,6913,7,0
10924,10114,8,0
10924,47964,9,0
10924,17234,10,0
10924,45452,11,0
10924,1190,12,0
10924,81105,13,0
10924,32401,14,0
10924,223241,15,0
10924,223242,16,0
10924,223243,17,0
10924,109078,18,0
10924,223244,19,0
10924,33177,20,0
10924,15709,21,0
10924,28834,22,0
10924,118986,23,0
10924,99268,24,0
10924,1213,25,0
10924,196426,26,0
10924,48820,27,0
10924,11048,28,0
10924,223245,29,0
10924,87755,30,0
10924,99616,31,0
10924,70847,32,0
10924,86503,33,0
10924,30357,34,0
10924,122,35,0
10924,197930,36,0
10924,26157,37,0
10924,223247,38,0
10924,17920,39,0
10924,173051,40,0
10924,223248,41,0
10924,223249,42,0
10924,223250,43,0
10924,223251,44,0
10924,223252,45,0
10924,223253,46,0
10924,200295,47,0
10924,196642,48,0
10924,198591,49,0
10924,223254,50,0
10924,4327,51,0
10924,223255,52,0
10924,223256,53,0
10924,223257,54,0
10924,199383,55,0
10924,109075,56,0
10924,223258,57,0
10924,223259,58,0
10924,223260,59,0
10924,223261,60,0
10924,223262,61,0
10924,223263,62,0
10924,223264,63,0
10924,191109,64,0
10924,223265,65,0
10924,223266,66,0
10924,223267,67,0
10924,223268,68,0
10924,223269,69,0
10924,33448,70,0
10924,191018,71,0
10924,16491,72,0
10924,5863,73,0
10924,11208,74,0
10924,33484,75,0
10924,223270,76,0
10924,45552,77,0
10924,5949,78,0
10924,33615,79,0
10924,19387,80,0
10924,221358,81,0
10924,223271,82,0
10924,5496,83,0
10924,223272,84,0
10924,223273,85,0
10924,223274,86,0
10924,223275,87,0
10924,223276,88,0
10924,223277,89,0
10924,223278,90,0
10924,223279,91,0
10924,223280,92,0
10924,223281,93,0
10924,223410,94,0
10924,9384,95,0
10924,223283,96,0
10924,223284,97,0
10924,86103,98,0
10924,178097,99,0
10924,223285,100,0
10924,223286,101,0
10925,290,1,1
10925,2326,2,0
10925,9894,3,0
10925,11087,4,0
10925,17237,5,0
10925,2093,6,0
10925,17238,7,0
10925,1004,8,0
10925,16895,9,0
10925,17236,10,0
10925,30842,11,0
10925,24118,12,0
10925,96633,13,0
10925,96634,14,0
10925,96635,15,0
10925,7528,16,0
10925,13418,17,0
10926,7596,1,1
10926,17239,2,1
10927,17246,1,1
10927,17245,2,1
10927,17244,3,1
10927,17243,4,1
10927,17242,5,1
10927,17241,6,1
10927,17240,7,1
10927,62283,8,1
10927,10819,9,1
10927,7794,10,0
10927,30158,11,0
10927,30152,12,0
10927,30151,13,0
10927,15865,14,0
10927,253545,15,0
10927,231912,16,0
10928,8417,1,1
10928,17257,2,1
10928,14317,3,0
10928,14316,4,0
10928,17256,5,0
10928,14320,6,0
10928,17255,7,0
10928,17254,8,0
10928,17253,9,0
10928,17252,10,0
10928,17251,11,0
10928,15654,12,0
10928,106959,13,0
10928,1190,14,0
10929,1841,1,1
10929,2805,2,1
10929,42102,3,1
10929,85228,4,0
10929,41059,5,0
10929,38815,6,0
10929,39507,7,0
10929,40458,8,0
10929,8019,9,0
10929,41194,10,0
10930,1640,1,1
10930,1062,2,1
10930,14191,3,0
10930,20220,4,0
10930,19304,5,0
10930,2324,6,0
10931,1877,1,1
10931,1703,2,1
10931,3322,3,1
10931,17260,4,0
10931,1688,5,0
10931,17259,6,0
10931,3821,7,0
10931,858,8,0
10931,98864,9,0
10931,11228,10,0
10931,38100,11,0
10932,17267,1,1
10932,17266,2,1
10932,17265,3,1
10932,15588,4,0
10932,17264,5,0
10932,17263,6,0
10932,17262,7,0
10932,17261,8,0
10932,53802,9,0
10933,54222,1,1
10933,39653,2,1
10933,353351,3,0
10934,16757,1,1
10934,38980,2,1
10934,17131,3,1
10934,54207,4,1
10935,1205,1,1
10935,3381,2,0
10935,3382,3,0
10936,788,1,1
10936,1638,2,1
10936,361,3,1
10936,5305,4,1
10936,5892,5,1
10936,16632,6,1
10936,9960,7,0
10936,17272,8,0
10936,5379,9,0
10936,60543,10,0
10936,16573,11,0
10936,4970,12,0
10936,82024,13,0
10937,1833,1,1
10937,4264,2,1
10937,17505,3,0
10937,1740,4,0
10938,1349,1,1
10938,687,2,1
10938,3642,3,0
10938,12294,4,0
10939,17514,1,1
10939,17513,2,1
10939,17512,3,1
10939,17511,4,0
10939,17510,5,0
10939,96074,6,0
10940,33090,1,1
10940,17516,2,1
10940,4594,3,0
10940,2750,4,0
10940,46825,5,0
10941,2155,1,1
10941,4603,2,1
10941,7456,3,1
10941,17521,4,0
10941,17520,5,0
10942,489,1,1
10942,632,2,1
10942,1580,3,1
10942,15707,4,1
10942,16023,5,1
10942,2092,6,0
10942,17524,7,0
10942,38622,8,0
10942,18394,9,0
10942,9722,10,0
10942,38623,11,0
10942,180666,12,0
10942,38625,13,0
10943,17536,1,1
10943,17535,2,1
10943,17534,3,0
10943,17533,4,0
10943,17532,5,0
10944,17547,1,1
10944,5716,2,1
10944,17546,3,1
10944,17545,4,0
10944,17544,5,0
10944,17543,6,0
10944,2166,7,0
10944,5616,8,0
10944,6964,9,0
10944,17542,10,0
10944,17541,11,0
10944,17540,12,0
10944,30565,13,0
10944,20699,14,0
10944,23208,15,0
10945,17557,1,1
10945,14389,2,1
10945,17556,3,0
10945,17555,4,0
10945,17554,5,0
10945,15329,6,0
10945,14285,7,0
10945,17553,8,0
10945,17552,9,0
10945,17551,10,0
10945,263390,11,0
10945,263389,12,0
10945,141897,13,0
10945,263388,14,0
10945,240728,15,0
10945,263391,16,0
10945,251406,17,0
10945,19771,18,0
10945,34498,19,0
10945,72980,20,0
10945,179217,21,0
10945,113439,22,0
10945,274718,23,0
10945,50440,24,0
10945,144182,25,0
10945,251334,26,0
10945,259041,27,0
10945,14497,28,0
10945,142210,29,0
10945,180058,30,0
10945,206341,31,0
10945,234950,32,0
10945,179028,33,0
10945,179991,34,0
10945,101146,35,0
10945,179992,36,0
10945,238280,37,0
10945,231512,38,0
10945,10291,39,0
10945,75445,40,0
10945,24072,41,0
10945,191535,42,0
10945,94929,43,0
10945,34628,44,0
10945,192344,45,0
10945,251538,46,0
10945,187013,47,0
10945,149276,48,0
10945,95044,49,0
10945,218114,50,0
10945,24314,51,0
10945,24308,52,0
10945,263392,53,0
10946,2518,1,1
10946,6818,2,0
10946,40001,3,0
10946,57275,4,0
10946,152565,5,0
10947,17569,1,1
10947,17568,2,1
10947,17567,3,1
10947,7674,4,1
10947,17566,5,0
10947,17565,6,0
10947,17564,7,0
10947,17563,8,0
10948,3766,1,1
10948,17573,2,1
10948,8665,3,0
10948,3767,4,0
10948,3770,5,0
10948,17575,6,0
10948,248575,7,0
10948,15694,8,0
10949,1066,1,1
10949,3791,2,1
10949,632,3,0
10949,15294,4,0
10949,17578,5,0
10949,17577,6,0
10949,17576,7,0
10949,15456,8,0
10949,32675,9,0
10949,122201,10,0
10949,203186,11,0
10949,265912,12,0
10949,265913,13,0
10949,265914,14,0
10949,265915,15,0
10949,265916,16,0
10949,110320,17,0
10949,204153,18,0
10949,265917,19,0
10949,265918,20,0
10949,265919,21,0
10949,261040,22,0
10949,7083,23,0
10949,265920,24,0
10949,265921,25,0
10949,238018,26,0
10949,188313,27,0
10949,232256,28,0
10949,265922,29,0
10949,265923,30,0
10949,265924,31,0
10949,265925,32,0
10949,265926,33,0
10949,32030,34,0
10949,265927,35,0
10949,265928,36,0
10949,265929,37,0
10949,32514,38,0
10949,265930,39,0
10950,17586,1,1
10950,17585,2,1
10950,17584,3,1
10950,671,4,0
10950,17583,5,0
10950,17582,6,0
10951,5963,1,1
10951,9598,2,1
10951,17593,3,0
10951,10090,4,0
10951,17592,5,0
10952,6666,1,1
10952,6492,2,1
10952,17017,3,1
10952,17597,4,0
10952,12109,5,0
10952,4847,6,0
10952,17596,7,0
10953,17604,1,1
10954,14600,1,1
10954,45765,2,0
10954,56963,3,0
10954,56964,4,0
10955,17611,1,1
10955,6683,2,1
10955,2602,3,1
10955,17610,4,1
10955,17609,5,1
10955,38795,6,0
10955,8527,7,0
10955,10939,8,0
10955,17608,9,0
10955,18570,10,0
10955,562,11,0
10956,838,1,1
10956,1247,2,1
10956,90,3,1
10956,17614,4,0
10956,5638,5,0
10956,1548,6,0
10956,18916,7,0
10956,14480,8,0
10956,243441,9,0
10956,94253,10,0
10956,19718,11,0
10956,30373,12,0
10958,14199,1,1
10958,17629,2,0
10958,17628,3,0
10958,17627,4,0
10958,17626,5,0
10958,17625,6,0
10958,198486,7,0
10958,20980,8,0
10958,25520,9,0
10958,34704,10,0
10959,35036,1,1
10959,6719,2,1
10959,130424,3,0
10959,17759,4,0
10959,92238,5,0
10959,28078,6,0
10959,30275,7,0
10959,27422,8,0
10959,122256,9,0
10959,141759,10,0
10959,106522,11,0
10959,28491,12,0
10959,60328,13,0
10959,116340,14,0
10959,274054,15,0
10959,94972,16,0
10959,195212,17,0
10959,201724,18,0
10959,70849,19,0
10959,201904,20,0
10959,138569,21,0
10959,188842,22,0
10959,141758,23,0
10959,192285,24,0
10959,46047,25,0
10959,60339,26,0
10959,142786,27,0
10959,99513,28,0
10959,223550,29,0
10959,191897,30,0
10960,652,1,1
10960,4469,2,1
10960,17642,3,1
10960,17641,4,1
10960,17521,5,1
10960,17640,6,0
10960,17639,7,0
10960,8533,8,0
10960,14280,9,0
10960,17638,10,0
10960,14145,11,0
10960,13751,12,0
10960,96869,13,0
10960,62662,14,0
10961,506,1,1
10961,2708,2,1
10961,5288,3,1
10961,17648,4,0
10961,4895,5,0
10961,12240,6,0
10961,17647,7,0
10961,14165,8,0
10961,6786,9,0
10962,535,1,1
10962,1385,2,0
10962,2174,3,0
10962,17650,4,0
10962,3129,5,0
10962,320,6,0
10962,15948,7,0
10962,16291,8,0
10962,3773,9,0
10962,7456,10,0
10964,633,1,1
10964,61,2,1
10964,1239,3,1
10964,1798,4,1
10964,15252,5,1
10964,5103,6,0
10965,1055,1,1
10965,506,2,1
10965,8514,3,0
10965,3168,4,0
10966,2101,1,1
10966,644,2,1
10966,5480,3,0
10966,16316,4,0
10966,5479,5,0
10966,140018,6,0
10966,17670,7,0
10966,17668,8,0
10966,99621,9,0
10966,16549,10,0
10966,17664,11,0
10966,17666,12,0
10966,17662,13,0
10966,17663,14,0
10966,17665,15,0
10966,17667,16,0
10966,17669,17,0
10966,11822,18,0
10966,744,19,0
10966,197586,20,0
10966,197213,21,0
10967,644,1,1
10967,2101,2,1
10967,5479,3,0
10967,3085,4,0
10968,5477,1,1
10968,17674,2,1
10968,14559,3,1
10968,17673,4,0
10968,17671,5,0
10968,17672,6,0
10968,3085,7,0
10968,30237,8,0
10968,13809,9,0
10968,19349,10,0
10968,143664,11,0
10968,191984,12,0
10968,16286,13,0
10968,5480,14,0
10968,208127,15,0
10968,108354,16,0
10968,193030,17,0
10968,265941,18,0
10969,16182,1,1
10969,12481,2,1
10969,10334,3,1
10969,2101,4,1
10969,33144,5,1
10969,198720,6,1
10969,18616,7,1
10970,1327,1,1
10970,638,2,0
10970,694,3,0
10970,2467,4,0
10970,725,5,0
10970,198,6,0
10970,4859,7,0
10970,1576,8,0
10971,644,1,1
10971,1368,2,1
10971,271,3,0
10971,2698,4,0
10971,4830,5,0
10971,6864,6,0
10971,7353,7,0
10971,17681,8,0
10972,17685,1,1
10972,14593,2,1
10972,17687,3,0
10972,17686,4,0
10972,8543,5,0
10972,5089,6,0
10972,17684,7,0
10972,142944,8,0
10972,17688,9,0
10973,9296,1,1
10973,17699,2,1
10973,375384,3,1
10973,17698,4,1
10973,9297,5,1
10973,17697,6,0
10973,17696,7,0
10973,5258,8,0
10974,1508,1,1
10974,17708,2,1
10974,17707,3,1
10974,11218,4,0
10974,17706,5,0
10974,17705,6,0
10975,5111,1,1
10975,937,2,1
10975,13052,3,0
10975,15989,4,0
10975,17713,5,0
10975,16513,6,0
10976,135,1,1
10976,15566,2,1
10976,17888,3,0
10976,73113,4,0
10976,15036,5,0
10976,10693,6,0
10976,17136,7,0
10976,16203,8,0
10976,128527,9,0
10976,203601,10,0
10976,30920,11,0
10976,15580,12,0
10976,16570,13,0
10976,279101,14,0
10976,182156,15,0
10976,94953,16,0
10976,262612,17,0
10976,29473,18,0
10976,79238,19,0
10976,132006,20,0
10977,784,1,1
10978,17716,1,1
10978,8431,2,1
10978,3191,3,0
10978,17717,4,0
10978,41339,5,0
10978,5990,6,0
10978,43560,7,0
10978,39400,8,0
10978,2986,9,0
10978,41353,10,0
10979,764,1,1
10979,17722,2,1
10979,5042,3,1
10979,17720,4,1
10979,17721,5,0
10979,17719,6,0
10979,17718,7,0
10979,31484,8,0
10979,18129,9,0
10979,13986,10,0
10980,906,1,1
10980,1628,2,1
10980,1327,3,1
10980,697,4,1
10980,1418,5,1
10980,2081,6,0
10980,1284,7,0
10980,17724,8,0
10980,2276,9,0
10980,5470,10,0
10980,17723,11,0
10980,6023,12,0
10980,8854,13,0
10980,343998,14,0
10981,1336,1,1
10981,920,2,1
10981,1280,3,1
10981,4970,4,1
10981,12704,5,0
10981,17728,6,0
10981,15578,7,0
10981,17727,8,0
10981,17726,9,0
10982,17729,1,1
10983,963,1,1
10983,11564,2,1
10983,4739,3,0
10983,17739,4,0
10983,13072,5,0
10984,635,1,1
10984,17745,2,1
10984,17744,3,1
10984,17016,4,0
10984,17743,5,0
10984,15329,6,0
10984,17638,7,0
10984,17742,8,0
10984,17741,9,0
10984,17740,10,0
10984,15735,11,0
10984,13850,12,0
10985,1098,1,1
10985,4337,2,1
10985,2950,3,0
10985,3272,4,0
10985,6166,5,0
10985,1586,6,0
10986,703,1,1
10986,8186,2,0
10986,17752,3,0
10986,17751,4,0
10987,465,1,1
10987,107,2,1
10987,17759,3,0
10987,14082,4,0
10987,17758,5,0
10987,17757,6,0
10987,17756,7,0
10987,36224,8,0
10987,256215,9,0
10987,256218,10,0
10987,60949,11,0
10987,23881,12,0
10988,17767,1,1
10988,17766,2,0
10988,17765,3,0
10988,17764,4,0
10988,17763,5,0
10988,14327,6,0
10988,17762,7,0
10988,17761,8,0
10989,2647,1,1
10989,4849,2,1
10989,6052,3,1
10989,7054,4,1
10989,11101,5,1
10989,633,6,1
10989,4723,7,0
10989,24275,8,0
10989,52982,9,0
10989,8702,10,0
10989,22802,11,0
10989,12562,12,0
10989,258306,13,0
10989,498,14,0
10989,139124,15,0
10989,5962,16,0
10989,11364,17,0
10989,262806,18,0
10991,14559,1,1
10991,2408,2,1
10991,17792,3,1
10991,5268,4,1
10991,16158,5,0
10992,7674,1,1
10992,13148,2,1
10992,17800,3,1
10992,17799,4,1
10992,30201,5,1
10992,17798,6,1
10992,17797,7,1
10992,17796,8,1
10992,110989,9,1
10993,1491,1,1
10993,17805,2,0
10993,4197,3,0
10993,15759,4,0
10993,5965,5,0
10993,10256,6,0
10993,11598,7,0
10993,256402,8,0
10993,4704,9,0
10993,26981,10,0
10994,867,1,1
10994,1501,2,1
10994,1546,3,1
10994,6469,4,0
10994,11107,5,0
10994,17809,6,0
10994,9282,7,0
10995,2464,1,1
10995,16573,2,1
10995,2101,3,0
10995,10619,4,0
10995,17815,5,0
10995,17814,6,0
10995,168485,7,0
10995,12765,8,0
10995,9338,9,0
10995,15936,10,0
10996,9598,1,1
10996,6520,2,1
10996,506,3,1
10996,11123,4,0
10997,198255,1,1
10997,17831,2,1
10997,10233,3,1
10997,140473,4,0
10997,31534,5,0
10997,200668,6,0
10997,29271,7,0
10997,241220,8,0
10998,793,1,1
10998,412,2,1
10998,1284,3,1
10998,17833,4,0
10998,15383,5,0
10998,14165,6,0
10998,13856,7,0
10998,7532,8,0
10999,17837,1,1
10999,16050,2,1
10999,17841,3,1
10999,7028,4,1
10999,14173,5,1
10999,17840,6,1
10999,14172,7,1
10999,17839,8,1
10999,17838,9,1
10999,94949,10,0
10999,107670,11,0
10999,251757,12,0
